ZIP CODE,BOROUGH,SALE PRICE,log_saleprice,pop_est,number_of_schools,hate_count,borough_name
11420,4,10,2.302585092994046,48489.0,1.0,336,QUEENS
11420,4,375000,12.834681304952548,48489.0,1.0,336,QUEENS
11420,4,24000,10.085809109330082,48489.0,1.0,336,QUEENS
11420,4,495000,13.112313041550827,48489.0,1.0,336,QUEENS
11420,4,395000,12.886641043883259,48489.0,1.0,336,QUEENS
11420,4,415000,12.936033799212835,48489.0,1.0,336,QUEENS
11420,4,240000,12.388394202324129,48489.0,1.0,336,QUEENS
11420,4,410000,12.92391243868049,48489.0,1.0,336,QUEENS
11420,4,345000,12.751299696013497,48489.0,1.0,336,QUEENS
11420,4,312000,12.65075846679162,48489.0,1.0,336,QUEENS
11420,4,355000,12.779873068457553,48489.0,1.0,336,QUEENS
11420,4,205000,12.230765258120545,48489.0,1.0,336,QUEENS
11420,4,718000,13.484224848030362,48489.0,1.0,336,QUEENS
11420,4,417000,12.94084150078094,48489.0,1.0,336,QUEENS
11420,4,459000,13.036805489042683,48489.0,1.0,336,QUEENS
11420,4,430000,12.971540487669746,48489.0,1.0,336,QUEENS
11420,4,418700,12.944909952007235,48489.0,1.0,336,QUEENS
11420,4,204250,12.22710001272225,48489.0,1.0,336,QUEENS
11420,4,225000,12.323855681186558,48489.0,1.0,336,QUEENS
11420,4,275000,12.524526376648708,48489.0,1.0,336,QUEENS
11420,4,470000,13.060487973686241,48489.0,1.0,336,QUEENS
11420,4,228500,12.339291489316397,48489.0,1.0,336,QUEENS
11420,4,465000,13.049792684569493,48489.0,1.0,336,QUEENS
11420,4,337500,12.729320789294722,48489.0,1.0,336,QUEENS
11420,4,272000,12.513557345278134,48489.0,1.0,336,QUEENS
11420,4,1,0.0,48489.0,1.0,336,QUEENS
11420,4,185500,12.130810161029627,48489.0,1.0,336,QUEENS
11420,4,345000,12.751299696013497,48489.0,1.0,336,QUEENS
11420,4,168500,12.034691028774553,48489.0,1.0,336,QUEENS
11420,4,371300,12.824765640165172,48489.0,1.0,336,QUEENS
11420,4,370000,12.821258284620408,48489.0,1.0,336,QUEENS
11420,4,250000,12.429216196844383,48489.0,1.0,336,QUEENS
11420,4,435000,12.983101310070822,48489.0,1.0,336,QUEENS
11420,4,371800,12.82611135426948,48489.0,1.0,336,QUEENS
11420,4,500,6.214608098422191,48489.0,1.0,336,QUEENS
11420,4,400000,12.89921982609012,48489.0,1.0,336,QUEENS
11420,4,265000,12.487485104968359,48489.0,1.0,336,QUEENS
11420,4,352000,12.771386454580234,48489.0,1.0,336,QUEENS
11420,4,391650,12.878123862795384,48489.0,1.0,336,QUEENS
11420,4,344000,12.748396936355535,48489.0,1.0,336,QUEENS
11420,4,125000,11.736069016284437,48489.0,1.0,336,QUEENS
11420,4,105000,11.56171562913966,48489.0,1.0,336,QUEENS
11420,4,455000,13.028052697933088,48489.0,1.0,336,QUEENS
11420,4,425000,12.959844447906553,48489.0,1.0,336,QUEENS
11420,4,460000,13.038981768465277,48489.0,1.0,336,QUEENS
11420,4,379000,12.845291484064564,48489.0,1.0,336,QUEENS
11420,4,55000,10.915088464214607,48489.0,1.0,336,QUEENS
11420,4,392000,12.8790171187726,48489.0,1.0,336,QUEENS
11420,4,585000,13.279367126213993,48489.0,1.0,336,QUEENS
11420,4,380000,12.84792653170257,48489.0,1.0,336,QUEENS
11420,4,250000,12.429216196844383,48489.0,1.0,336,QUEENS
11420,4,437000,12.987688474077727,48489.0,1.0,336,QUEENS
11420,4,560000,13.235692062711331,48489.0,1.0,336,QUEENS
11420,4,10,2.302585092994046,48489.0,1.0,336,QUEENS
11420,4,399990,12.899194825777613,48489.0,1.0,336,QUEENS
11420,4,250000,12.429216196844383,48489.0,1.0,336,QUEENS
11420,4,460000,13.038981768465277,48489.0,1.0,336,QUEENS
11420,4,300000,12.611537753638338,48489.0,1.0,336,QUEENS
11420,4,375000,12.834681304952548,48489.0,1.0,336,QUEENS
11420,4,380000,12.84792653170257,48489.0,1.0,336,QUEENS
11420,4,452000,13.021437458814368,48489.0,1.0,336,QUEENS
11420,4,285000,12.560244459250788,48489.0,1.0,336,QUEENS
11420,4,76687,11.247487481464612,48489.0,1.0,336,QUEENS
11420,4,319531,12.674609574697019,48489.0,1.0,336,QUEENS
11420,4,12781,9.455714972131714,48489.0,1.0,336,QUEENS
11420,4,465000,13.049792684569493,48489.0,1.0,336,QUEENS
11420,4,419000,12.945626198904275,48489.0,1.0,336,QUEENS
11420,4,418000,12.943236711506893,48489.0,1.0,336,QUEENS
11420,4,525000,13.17115354157376,48489.0,1.0,336,QUEENS
11420,4,498750,13.11986024718621,48489.0,1.0,336,QUEENS
11420,4,465000,13.049792684569493,48489.0,1.0,336,QUEENS
11420,4,355000,12.779873068457553,48489.0,1.0,336,QUEENS
11420,4,358000,12.788288265382837,48489.0,1.0,336,QUEENS
11420,4,257000,12.456831363877356,48489.0,1.0,336,QUEENS
11420,4,515000,13.151922179645874,48489.0,1.0,336,QUEENS
11420,4,410000,12.92391243868049,48489.0,1.0,336,QUEENS
11420,4,265000,12.487485104968359,48489.0,1.0,336,QUEENS
11420,4,395000,12.886641043883259,48489.0,1.0,336,QUEENS
11420,4,228000,12.337100907936577,48489.0,1.0,336,QUEENS
11420,4,390000,12.873902018105829,48489.0,1.0,336,QUEENS
11420,4,400000,12.89921982609012,48489.0,1.0,336,QUEENS
11420,4,550000,13.217673557208654,48489.0,1.0,336,QUEENS
11420,4,175000,12.072541252905651,48489.0,1.0,336,QUEENS
11420,4,606000,13.314635265051452,48489.0,1.0,336,QUEENS
11420,4,265000,12.487485104968359,48489.0,1.0,336,QUEENS
11420,4,820000,13.617059619240436,48489.0,1.0,336,QUEENS
11420,4,460000,13.038981768465277,48489.0,1.0,336,QUEENS
11420,4,325000,12.691580461311874,48489.0,1.0,336,QUEENS
11420,4,443000,13.001325049027272,48489.0,1.0,336,QUEENS
11420,4,437750,12.989403250148099,48489.0,1.0,336,QUEENS
11420,4,205000,12.230765258120545,48489.0,1.0,336,QUEENS
11420,4,260000,12.468436909997665,48489.0,1.0,336,QUEENS
11420,4,355000,12.779873068457553,48489.0,1.0,336,QUEENS
11420,4,360000,12.793859310432293,48489.0,1.0,336,QUEENS
11420,4,350500,12.767115985456782,48489.0,1.0,336,QUEENS
11420,4,255000,12.449018824140563,48489.0,1.0,336,QUEENS
11420,4,374000,12.832011076396668,48489.0,1.0,336,QUEENS
11420,4,230000,12.345834587905333,48489.0,1.0,336,QUEENS
11420,4,30000,10.308952660644293,48489.0,1.0,336,QUEENS
11420,4,300000,12.611537753638338,48489.0,1.0,336,QUEENS
11420,4,275000,12.524526376648708,48489.0,1.0,336,QUEENS
11420,4,315000,12.66032791780777,48489.0,1.0,336,QUEENS
11420,4,303000,12.621488084491506,48489.0,1.0,336,QUEENS
11420,4,443000,13.001325049027272,48489.0,1.0,336,QUEENS
11420,4,524000,13.169246963303179,48489.0,1.0,336,QUEENS
11420,4,580000,13.270783382522602,48489.0,1.0,336,QUEENS
11420,4,455000,13.028052697933088,48489.0,1.0,336,QUEENS
11420,4,400000,12.89921982609012,48489.0,1.0,336,QUEENS
11420,4,515000,13.151922179645874,48489.0,1.0,336,QUEENS
11420,4,300000,12.611537753638338,48489.0,1.0,336,QUEENS
11420,4,200000,12.206072645530174,48489.0,1.0,336,QUEENS
11420,4,317000,12.666657052859417,48489.0,1.0,336,QUEENS
11420,4,263640,12.482339815166656,48489.0,1.0,336,QUEENS
11420,4,380000,12.84792653170257,48489.0,1.0,336,QUEENS
11420,4,60000,11.002099841204238,48489.0,1.0,336,QUEENS
11420,4,355000,12.779873068457553,48489.0,1.0,336,QUEENS
11420,4,413000,12.931202871943169,48489.0,1.0,336,QUEENS
11420,4,400000,12.89921982609012,48489.0,1.0,336,QUEENS
11420,4,367000,12.813117127036707,48489.0,1.0,336,QUEENS
11420,4,320000,12.676076274775909,48489.0,1.0,336,QUEENS
11420,4,230000,12.345834587905333,48489.0,1.0,336,QUEENS
11420,4,425000,12.959844447906553,48489.0,1.0,336,QUEENS
11420,4,10,2.302585092994046,48489.0,1.0,336,QUEENS
11420,4,545000,13.208541073645382,48489.0,1.0,336,QUEENS
11420,4,170000,12.043553716032399,48489.0,1.0,336,QUEENS
11420,4,349000,12.762827201184564,48489.0,1.0,336,QUEENS
11420,4,533000,13.186276703147982,48489.0,1.0,336,QUEENS
11420,4,475000,13.071070083016778,48489.0,1.0,336,QUEENS
11420,4,10,2.302585092994046,48489.0,1.0,336,QUEENS
11420,4,470000,13.060487973686241,48489.0,1.0,336,QUEENS
11420,4,370000,12.821258284620408,48489.0,1.0,336,QUEENS
11420,4,725000,13.493926933836812,48489.0,1.0,336,QUEENS
11420,4,430000,12.971540487669746,48489.0,1.0,336,QUEENS
11420,4,600000,13.304684934198283,48489.0,1.0,336,QUEENS
11420,4,430000,12.971540487669746,48489.0,1.0,336,QUEENS
11420,4,225000,12.323855681186558,48489.0,1.0,336,QUEENS
11420,4,400000,12.89921982609012,48489.0,1.0,336,QUEENS
11420,4,275000,12.524526376648708,48489.0,1.0,336,QUEENS
11420,4,345000,12.751299696013497,48489.0,1.0,336,QUEENS
11420,4,463500,13.046561663988047,48489.0,1.0,336,QUEENS
11420,4,415000,12.936033799212835,48489.0,1.0,336,QUEENS
11420,4,375000,12.834681304952548,48489.0,1.0,336,QUEENS
11420,4,24000,10.085809109330082,48489.0,1.0,336,QUEENS
11420,4,590000,13.287877815881902,48489.0,1.0,336,QUEENS
11420,4,520000,13.16158409055761,48489.0,1.0,336,QUEENS
11420,4,489000,13.10011776845701,48489.0,1.0,336,QUEENS
11420,4,735000,13.507625778194974,48489.0,1.0,336,QUEENS
11420,4,400000,12.89921982609012,48489.0,1.0,336,QUEENS
11420,4,905000,13.715690222682063,48489.0,1.0,336,QUEENS
11420,4,340000,12.736700896592344,48489.0,1.0,336,QUEENS
11420,4,455000,13.028052697933088,48489.0,1.0,336,QUEENS
11420,4,650000,13.38472764187182,48489.0,1.0,336,QUEENS
11420,4,220000,12.301382825334498,48489.0,1.0,336,QUEENS
11420,4,540000,13.199324418540456,48489.0,1.0,336,QUEENS
11420,4,710000,13.473020249017498,48489.0,1.0,336,QUEENS
11420,4,715000,13.480037821676145,48489.0,1.0,336,QUEENS
11420,4,615000,13.329377546788654,48489.0,1.0,336,QUEENS
11420,4,695000,13.45166712454693,48489.0,1.0,336,QUEENS
11420,4,445000,13.005829561148378,48489.0,1.0,336,QUEENS
11420,4,350000,12.765688433465597,48489.0,1.0,336,QUEENS
11420,4,500000,13.122363377404328,48489.0,1.0,336,QUEENS
11420,4,60000,11.002099841204238,48489.0,1.0,336,QUEENS
11420,4,445000,13.005829561148378,48489.0,1.0,336,QUEENS
11420,4,145000,11.884489021402711,48489.0,1.0,336,QUEENS
11420,4,535000,13.190022025878143,48489.0,1.0,336,QUEENS
11420,4,299250,12.60903462342022,48489.0,1.0,336,QUEENS
11420,4,405000,12.911642346088676,48489.0,1.0,336,QUEENS
11420,4,550000,13.217673557208654,48489.0,1.0,336,QUEENS
11420,4,350000,12.765688433465597,48489.0,1.0,336,QUEENS
11420,4,10,2.302585092994046,48489.0,1.0,336,QUEENS
11420,4,410000,12.92391243868049,48489.0,1.0,336,QUEENS
11420,4,530000,13.180632285528304,48489.0,1.0,336,QUEENS
11420,4,655000,13.39239051461739,48489.0,1.0,336,QUEENS
11420,4,450000,13.017002861746503,48489.0,1.0,336,QUEENS
11420,4,150000,11.918390573078392,48489.0,1.0,336,QUEENS
11420,4,455000,13.028052697933088,48489.0,1.0,336,QUEENS
11420,4,555000,13.226723392728571,48489.0,1.0,336,QUEENS
11420,4,220000,12.301382825334498,48489.0,1.0,336,QUEENS
11420,4,235000,12.367340793126296,48489.0,1.0,336,QUEENS
11420,4,750000,13.527828485512494,48489.0,1.0,336,QUEENS
11420,4,464000,13.047639831208393,48489.0,1.0,336,QUEENS
11420,4,210000,12.254862809699606,48489.0,1.0,336,QUEENS
11420,4,285000,12.560244459250788,48489.0,1.0,336,QUEENS
11420,4,407000,12.916568464424731,48489.0,1.0,336,QUEENS
11420,4,480000,13.081541382884074,48489.0,1.0,336,QUEENS
11420,4,465000,13.049792684569493,48489.0,1.0,336,QUEENS
11420,4,300000,12.611537753638338,48489.0,1.0,336,QUEENS
11420,4,330000,12.706847933442663,48489.0,1.0,336,QUEENS
11420,4,205000,12.230765258120545,48489.0,1.0,336,QUEENS
11420,4,475000,13.071070083016778,48489.0,1.0,336,QUEENS
11420,4,325000,12.691580461311874,48489.0,1.0,336,QUEENS
11420,4,430000,12.971540487669746,48489.0,1.0,336,QUEENS
11420,4,665000,13.407542319637992,48489.0,1.0,336,QUEENS
11420,4,647500,13.38087407255583,48489.0,1.0,336,QUEENS
11420,4,464000,13.047639831208393,48489.0,1.0,336,QUEENS
11420,4,330000,12.706847933442663,48489.0,1.0,336,QUEENS
11420,4,470000,13.060487973686241,48489.0,1.0,336,QUEENS
11420,4,605000,13.312983737012978,48489.0,1.0,336,QUEENS
11420,4,635000,13.36138027787483,48489.0,1.0,336,QUEENS
11420,4,340000,12.736700896592344,48489.0,1.0,336,QUEENS
11420,4,1000,6.907755278982137,48489.0,1.0,336,QUEENS
11420,4,565000,13.244581010128577,48489.0,1.0,336,QUEENS
11420,4,498500,13.11935886838403,48489.0,1.0,336,QUEENS
11420,4,717500,13.483528226615913,48489.0,1.0,336,QUEENS
11420,4,660000,13.399995114002609,48489.0,1.0,336,QUEENS
11420,4,550000,13.217673557208654,48489.0,1.0,336,QUEENS
11420,4,497000,13.116345305078767,48489.0,1.0,336,QUEENS
11420,4,535000,13.190022025878143,48489.0,1.0,336,QUEENS
11420,4,381100,12.850817086861952,48489.0,1.0,336,QUEENS
11420,4,557011,13.23034026736792,48489.0,1.0,336,QUEENS
11420,4,400000,12.89921982609012,48489.0,1.0,336,QUEENS
11420,4,625000,13.345506928718539,48489.0,1.0,336,QUEENS
11420,4,630000,13.353475098367715,48489.0,1.0,336,QUEENS
11420,4,505000,13.132313708257497,48489.0,1.0,336,QUEENS
11420,4,610000,13.321214236149494,48489.0,1.0,336,QUEENS
11420,4,550000,13.217673557208654,48489.0,1.0,336,QUEENS
11420,4,260000,12.468436909997665,48489.0,1.0,336,QUEENS
11420,4,1,0.0,48489.0,1.0,336,QUEENS
11420,4,450000,13.017002861746503,48489.0,1.0,336,QUEENS
11420,4,490000,13.102160670086809,48489.0,1.0,336,QUEENS
11420,4,630000,13.353475098367715,48489.0,1.0,336,QUEENS
11420,4,450000,13.017002861746503,48489.0,1.0,336,QUEENS
11420,4,267000,12.495003937382387,48489.0,1.0,336,QUEENS
11420,4,260000,12.468436909997665,48489.0,1.0,336,QUEENS
11420,4,841000,13.642346938955086,48489.0,1.0,336,QUEENS
11420,4,436000,12.985397522331171,48489.0,1.0,336,QUEENS
11420,4,450000,13.017002861746503,48489.0,1.0,336,QUEENS
11420,4,570000,13.253391639810733,48489.0,1.0,336,QUEENS
11420,4,810000,13.604789526648622,48489.0,1.0,336,QUEENS
11420,4,540000,13.199324418540456,48489.0,1.0,336,QUEENS
11420,4,630000,13.353475098367715,48489.0,1.0,336,QUEENS
11420,4,513000,13.148031124152906,48489.0,1.0,336,QUEENS
11420,4,765000,13.547631112808673,48489.0,1.0,336,QUEENS
11420,4,718153,13.484437917251508,48489.0,1.0,336,QUEENS
11420,4,404000,12.909170156943286,48489.0,1.0,336,QUEENS
11420,4,190000,12.154779351142624,48489.0,1.0,336,QUEENS
11420,4,580000,13.270783382522602,48489.0,1.0,336,QUEENS
11420,4,380000,12.84792653170257,48489.0,1.0,336,QUEENS
11420,4,10,2.302585092994046,48489.0,1.0,336,QUEENS
11420,4,570000,13.253391639810733,48489.0,1.0,336,QUEENS
11420,4,600000,13.304684934198283,48489.0,1.0,336,QUEENS
11420,4,557000,13.230320518909421,48489.0,1.0,336,QUEENS
11420,4,425000,12.959844447906553,48489.0,1.0,336,QUEENS
11420,4,530000,13.180632285528304,48489.0,1.0,336,QUEENS
11420,4,865000,13.670484785914017,48489.0,1.0,336,QUEENS
11420,4,625000,13.345506928718539,48489.0,1.0,336,QUEENS
11420,4,770000,13.554145793829866,48489.0,1.0,336,QUEENS
11420,4,645000,13.37700559577791,48489.0,1.0,336,QUEENS
11420,4,365000,12.80765263256463,48489.0,1.0,336,QUEENS
11420,4,20000,9.903487552536127,48489.0,1.0,336,QUEENS
11420,4,815000,13.610943392223,48489.0,1.0,336,QUEENS
11420,4,590000,13.287877815881902,48489.0,1.0,336,QUEENS
11420,4,630000,13.353475098367715,48489.0,1.0,336,QUEENS
11420,4,550000,13.217673557208654,48489.0,1.0,336,QUEENS
11420,4,10,2.302585092994046,48489.0,1.0,336,QUEENS
11420,4,765000,13.547631112808673,48489.0,1.0,336,QUEENS
11420,4,400000,12.89921982609012,48489.0,1.0,336,QUEENS
11420,4,680000,13.42984807715229,48489.0,1.0,336,QUEENS
11420,4,595000,13.296316684527767,48489.0,1.0,336,QUEENS
11420,4,750000,13.527828485512494,48489.0,1.0,336,QUEENS
11420,4,580000,13.270783382522602,48489.0,1.0,336,QUEENS
11420,4,820000,13.617059619240436,48489.0,1.0,336,QUEENS
11420,4,700000,13.458835614025542,48489.0,1.0,336,QUEENS
11420,4,655000,13.39239051461739,48489.0,1.0,336,QUEENS
11420,4,650000,13.38472764187182,48489.0,1.0,336,QUEENS
11420,4,427500,12.965709567358951,48489.0,1.0,336,QUEENS
11420,4,375000,12.834681304952548,48489.0,1.0,336,QUEENS
11420,4,525000,13.17115354157376,48489.0,1.0,336,QUEENS
11420,4,756000,13.53579665516167,48489.0,1.0,336,QUEENS
11420,4,650000,13.38472764187182,48489.0,1.0,336,QUEENS
11420,4,500000,13.122363377404328,48489.0,1.0,336,QUEENS
11420,4,240000,12.388394202324129,48489.0,1.0,336,QUEENS
11420,4,10000,9.210340371976184,48489.0,1.0,336,QUEENS
11420,4,300000,12.611537753638338,48489.0,1.0,336,QUEENS
11420,4,595000,13.296316684527767,48489.0,1.0,336,QUEENS
11420,4,145000,11.884489021402711,48489.0,1.0,336,QUEENS
11420,4,120000,11.695247021764184,48489.0,1.0,336,QUEENS
11420,4,121125,11.704578349193067,48489.0,1.0,336,QUEENS
11420,4,1000,6.907755278982137,48489.0,1.0,336,QUEENS
11420,4,1600000,14.28551418721001,48489.0,1.0,336,QUEENS
11420,4,650000,13.38472764187182,48489.0,1.0,336,QUEENS
11420,4,293098,12.588262303066013,48489.0,1.0,336,QUEENS
11420,4,2421429,14.699868419726554,48489.0,1.0,336,QUEENS
11434,4,198000,12.196022309676673,65989.0,3.0,336,QUEENS
11434,4,406500,12.915339207970002,65989.0,3.0,336,QUEENS
11434,4,432000,12.976180867226248,65989.0,3.0,336,QUEENS
11434,4,389000,12.871334622600584,65989.0,3.0,336,QUEENS
11434,4,399000,12.896716695872,65989.0,3.0,336,QUEENS
11434,4,585525,13.280264159656602,65989.0,3.0,336,QUEENS
11434,4,410000,12.92391243868049,65989.0,3.0,336,QUEENS
11434,4,399000,12.896716695872,65989.0,3.0,336,QUEENS
11434,4,400000,12.89921982609012,65989.0,3.0,336,QUEENS
11434,4,335000,12.721885810807203,65989.0,3.0,336,QUEENS
11434,4,370000,12.821258284620408,65989.0,3.0,336,QUEENS
11434,4,430000,12.971540487669746,65989.0,3.0,336,QUEENS
11434,4,655000,13.39239051461739,65989.0,3.0,336,QUEENS
11434,4,432000,12.976180867226248,65989.0,3.0,336,QUEENS
11434,4,324000,12.688498794774466,65989.0,3.0,336,QUEENS
11434,4,363999,12.804906399362357,65989.0,3.0,336,QUEENS
11434,4,176000,12.078239274020289,65989.0,3.0,336,QUEENS
11434,4,425000,12.959844447906553,65989.0,3.0,336,QUEENS
11434,4,646588,13.379464585486966,65989.0,3.0,336,QUEENS
11434,4,400000,12.89921982609012,65989.0,3.0,336,QUEENS
11434,4,380000,12.84792653170257,65989.0,3.0,336,QUEENS
11434,4,280000,12.542544882151386,65989.0,3.0,336,QUEENS
11434,4,349999,12.765685576318658,65989.0,3.0,336,QUEENS
11434,4,369000,12.818551923022664,65989.0,3.0,336,QUEENS
11434,4,175000,12.072541252905651,65989.0,3.0,336,QUEENS
11434,4,596362,13.298603144215697,65989.0,3.0,336,QUEENS
11434,4,318000,12.669806661762314,65989.0,3.0,336,QUEENS
11434,4,325000,12.691580461311874,65989.0,3.0,336,QUEENS
11434,4,256500,12.45488394359296,65989.0,3.0,336,QUEENS
11434,4,265000,12.487485104968359,65989.0,3.0,336,QUEENS
11434,4,325000,12.691580461311874,65989.0,3.0,336,QUEENS
11434,4,359900,12.793581494067123,65989.0,3.0,336,QUEENS
11434,4,305000,12.628067055589549,65989.0,3.0,336,QUEENS
11434,4,325000,12.691580461311874,65989.0,3.0,336,QUEENS
11434,4,385000,12.86099861326992,65989.0,3.0,336,QUEENS
11434,4,255000,12.449018824140563,65989.0,3.0,336,QUEENS
11434,4,370000,12.821258284620408,65989.0,3.0,336,QUEENS
11434,4,220000,12.301382825334498,65989.0,3.0,336,QUEENS
11434,4,275000,12.524526376648708,65989.0,3.0,336,QUEENS
11434,4,250000,12.429216196844383,65989.0,3.0,336,QUEENS
11434,4,375000,12.834681304952548,65989.0,3.0,336,QUEENS
11434,4,141000,11.856515169360305,65989.0,3.0,336,QUEENS
11434,4,415000,12.936033799212835,65989.0,3.0,336,QUEENS
11434,4,345000,12.751299696013497,65989.0,3.0,336,QUEENS
11434,4,297901,12.604516495526891,65989.0,3.0,336,QUEENS
11434,4,354000,12.777052192115912,65989.0,3.0,336,QUEENS
11434,4,185000,12.128111104060462,65989.0,3.0,336,QUEENS
11434,4,380000,12.84792653170257,65989.0,3.0,336,QUEENS
11434,4,10000,9.210340371976184,65989.0,3.0,336,QUEENS
11434,4,635000,13.36138027787483,65989.0,3.0,336,QUEENS
11434,4,665000,13.407542319637992,65989.0,3.0,336,QUEENS
11434,4,320000,12.676076274775909,65989.0,3.0,336,QUEENS
11434,4,239000,12.384218830913648,65989.0,3.0,336,QUEENS
11434,4,375500,12.836013750186327,65989.0,3.0,336,QUEENS
11434,4,412000,12.928778628331663,65989.0,3.0,336,QUEENS
11434,4,346500,12.755638097612096,65989.0,3.0,336,QUEENS
11434,4,270000,12.506177237980511,65989.0,3.0,336,QUEENS
11434,4,10,2.302585092994046,65989.0,3.0,336,QUEENS
11434,4,438000,12.989974189358584,65989.0,3.0,336,QUEENS
11434,4,390000,12.873902018105829,65989.0,3.0,336,QUEENS
11434,4,420000,12.948009990259552,65989.0,3.0,336,QUEENS
11434,4,445200,13.006278898383528,65989.0,3.0,336,QUEENS
11434,4,235000,12.367340793126296,65989.0,3.0,336,QUEENS
11434,4,330500,12.708361938273878,65989.0,3.0,336,QUEENS
11434,4,370800,12.823418112673837,65989.0,3.0,336,QUEENS
11434,4,325000,12.691580461311874,65989.0,3.0,336,QUEENS
11434,4,392000,12.8790171187726,65989.0,3.0,336,QUEENS
11434,4,220000,12.301382825334498,65989.0,3.0,336,QUEENS
11434,4,392000,12.8790171187726,65989.0,3.0,336,QUEENS
11434,4,270000,12.506177237980511,65989.0,3.0,336,QUEENS
11434,4,695000,13.45166712454693,65989.0,3.0,336,QUEENS
11434,4,280000,12.542544882151386,65989.0,3.0,336,QUEENS
11434,4,440000,12.994530005894443,65989.0,3.0,336,QUEENS
11434,4,430000,12.971540487669746,65989.0,3.0,336,QUEENS
11434,4,220000,12.301382825334498,65989.0,3.0,336,QUEENS
11434,4,255000,12.449018824140563,65989.0,3.0,336,QUEENS
11434,4,190000,12.154779351142624,65989.0,3.0,336,QUEENS
11434,4,399000,12.896716695872,65989.0,3.0,336,QUEENS
11434,4,262500,12.478006361013815,65989.0,3.0,336,QUEENS
11434,4,360000,12.793859310432293,65989.0,3.0,336,QUEENS
11434,4,190000,12.154779351142624,65989.0,3.0,336,QUEENS
11412,4,430000,12.971540487669746,37458.0,1.0,336,QUEENS
11412,4,150000,11.918390573078392,37458.0,1.0,336,QUEENS
11412,4,165000,12.013700752882718,37458.0,1.0,336,QUEENS
11412,4,386000,12.863592648446968,37458.0,1.0,336,QUEENS
11413,4,425000,12.959844447906553,42443.0,4.0,336,QUEENS
11413,4,390000,12.873902018105829,42443.0,4.0,336,QUEENS
11413,4,283250,12.554085178890253,42443.0,4.0,336,QUEENS
11413,4,405000,12.911642346088676,42443.0,4.0,336,QUEENS
11413,4,390000,12.873902018105829,42443.0,4.0,336,QUEENS
11413,4,415000,12.936033799212835,42443.0,4.0,336,QUEENS
11413,4,195000,12.180754837545884,42443.0,4.0,336,QUEENS
11413,4,377500,12.841325847671216,42443.0,4.0,336,QUEENS
11413,4,425000,12.959844447906553,42443.0,4.0,336,QUEENS
11413,4,260000,12.468436909997665,42443.0,4.0,336,QUEENS
11413,4,350000,12.765688433465597,42443.0,4.0,336,QUEENS
11412,4,411500,12.927564299099261,37458.0,1.0,336,QUEENS
11413,4,355000,12.779873068457553,42443.0,4.0,336,QUEENS
11413,4,390000,12.873902018105829,42443.0,4.0,336,QUEENS
11412,4,1000,6.907755278982137,37458.0,1.0,336,QUEENS
11413,4,400000,12.89921982609012,42443.0,4.0,336,QUEENS
11412,4,1,0.0,37458.0,1.0,336,QUEENS
11413,4,442000,12.999065161059836,42443.0,4.0,336,QUEENS
11413,4,495000,13.112313041550827,42443.0,4.0,336,QUEENS
11413,4,270000,12.506177237980511,42443.0,4.0,336,QUEENS
11411,4,370000,12.821258284620408,20930.0,4.0,336,QUEENS
11411,4,222000,12.310432660854417,20930.0,4.0,336,QUEENS
11413,4,452400,13.022322023224103,42443.0,4.0,336,QUEENS
11413,4,441000,12.996800154428984,42443.0,4.0,336,QUEENS
11413,4,450000,13.017002861746503,42443.0,4.0,336,QUEENS
11413,4,155000,11.951180395901384,42443.0,4.0,336,QUEENS
11413,4,350000,12.765688433465597,42443.0,4.0,336,QUEENS
11413,4,262000,12.476099782743233,42443.0,4.0,336,QUEENS
11413,4,190000,12.154779351142624,42443.0,4.0,336,QUEENS
11413,4,290000,12.577636201962656,42443.0,4.0,336,QUEENS
11413,4,343000,12.745485726148077,42443.0,4.0,336,QUEENS
11413,4,370000,12.821258284620408,42443.0,4.0,336,QUEENS
11413,4,318000,12.669806661762314,42443.0,4.0,336,QUEENS
11413,4,206000,12.235631447771718,42443.0,4.0,336,QUEENS
11413,4,241000,12.392552212472792,42443.0,4.0,336,QUEENS
11413,4,440000,12.994530005894443,42443.0,4.0,336,QUEENS
11413,4,390625,12.875503299472802,42443.0,4.0,336,QUEENS
11413,4,353886,12.776730106353556,42443.0,4.0,336,QUEENS
11413,4,180000,12.100712129872347,42443.0,4.0,336,QUEENS
11413,4,480000,13.081541382884074,42443.0,4.0,336,QUEENS
11413,4,220000,12.301382825334498,42443.0,4.0,336,QUEENS
11413,4,370000,12.821258284620408,42443.0,4.0,336,QUEENS
11413,4,569202,13.251990658895105,42443.0,4.0,336,QUEENS
11413,4,375000,12.834681304952548,42443.0,4.0,336,QUEENS
11413,4,435000,12.983101310070822,42443.0,4.0,336,QUEENS
11413,4,199500,12.203569515312056,42443.0,4.0,336,QUEENS
11413,4,541894,13.202825689339376,42443.0,4.0,336,QUEENS
11413,4,173394,12.06332174065379,42443.0,4.0,336,QUEENS
11413,4,16500,9.711115659888671,42443.0,4.0,336,QUEENS
11434,4,452000,13.021437458814368,65989.0,3.0,336,QUEENS
11434,4,230000,12.345834587905333,65989.0,3.0,336,QUEENS
11434,4,265000,12.487485104968359,65989.0,3.0,336,QUEENS
11434,4,415000,12.936033799212835,65989.0,3.0,336,QUEENS
11434,4,460000,13.038981768465277,65989.0,3.0,336,QUEENS
11434,4,325000,12.691580461311874,65989.0,3.0,336,QUEENS
